VTX, IDX, POSITION.x, POSITION.y, POSITION.z
3771, 3771,  0.8165, -0.40825,  0.40825
3772, 3772,  0.80951, -0.31246,  0.49705
3773, 3773,  0.85827, -0.31031,  0.40875
3774, 3774,  0.80951, -0.31246,  0.49705
3775, 3775,  0.78868, -0.21132,  0.57735
3776, 3776,  0.89032, -0.20885,  0.40462
3777, 3777,  0.85827, -0.31031,  0.40875
3778, 3778,  0.80951, -0.31246,  0.49705
3779, 3779,  0.89032, -0.20885,  0.40462
3780, 3780,  0.00, -1.00,  0.00
3781, 3781, -0.19509, -0.98079,  0.00
3782, 3782,  0.00, -0.98079,  0.19509
3783, 3783, -0.19509, -0.98079,  0.00
3784, 3784, -0.38268, -0.92388,  0.00
3785, 3785, -0.19876, -0.95968,  0.19876
3786, 3786, -0.19876, -0.95968,  0.19876
3787, 3787,  0.00, -0.98079,  0.19509
3788, 3788, -0.19509, -0.98079,  0.00
3789, 3789,  0.00, -0.92388,  0.38268
3790, 3790,  0.00, -0.98079,  0.19509
3791, 3791, -0.19876, -0.95968,  0.19876
3792, 3792, -0.38268, -0.92388,  0.00
3793, 3793, -0.55557, -0.83147,  0.00
3794, 3794, -0.40462, -0.89032,  0.20885
3795, 3795, -0.55557, -0.83147,  0.00
3796, 3796, -0.70711, -0.70711,  0.00
3797, 3797, -0.57735, -0.78868,  0.21132
3798, 3798, -0.57735, -0.78868,  0.21132
3799, 3799, -0.40462, -0.89032,  0.20885
3800, 3800, -0.55557, -0.83147,  0.00
3801, 3801, -0.40825, -0.8165,  0.40825
3802, 3802, -0.40462, -0.89032,  0.20885
3803, 3803, -0.57735, -0.78868,  0.21132
3804, 3804, -0.40825, -0.8165,  0.40825
3805, 3805, -0.20885, -0.89032,  0.40462
3806, 3806, -0.40462, -0.89032,  0.20885
3807, 3807, -0.20885, -0.89032,  0.40462
3808, 3808,  0.00, -0.92388,  0.38268
3809, 3809, -0.19876, -0.95968,  0.19876
3810, 3810, -0.19876, -0.95968,  0.19876
3811, 3811, -0.40462, -0.89032,  0.20885
3812, 3812, -0.20885, -0.89032,  0.40462
3813, 3813, -0.38268, -0.92388,  0.00
3814, 3814, -0.40462, -0.89032,  0.20885
3815, 3815, -0.19876, -0.95968,  0.19876
3816, 3816,  0.00, -0.70711,  0.70711
3817, 3817,  0.00, -0.83147,  0.55557
3818, 3818, -0.21132, -0.78868,  0.57735
3819, 3819,  0.00, -0.83147,  0.55557
3820, 3820,  0.00, -0.92388,  0.38268
3821, 3821, -0.20885, -0.89032,  0.40462
3822, 3822, -0.20885, -0.89032,  0.40462
3823, 3823, -0.21132, -0.78868,  0.57735
3824, 3824,  0.00, -0.83147,  0.55557
3825, 3825, -0.40825, -0.8165,  0.40825
3826, 3826, -0.21132, -0.78868,  0.57735
3827, 3827, -0.20885, -0.89032,  0.40462
3828, 3828, -0.70711, -0.70711,  0.00
3829, 3829, -0.83147, -0.55557,  0.00
3830, 3830, -0.78868, -0.57735,  0.21132
3831, 3831, -0.83147, -0.55557,  0.00
3832, 3832, -0.92388, -0.38268,  0.00
3833, 3833, -0.89032, -0.40462,  0.20885
3834, 3834, -0.89032, -0.40462,  0.20885
3835, 3835, -0.78868, -0.57735,  0.21132
3836, 3836, -0.83147, -0.55557,  0.00
3837, 3837, -0.8165, -0.40825,  0.40825
3838, 3838, -0.78868, -0.57735,  0.21132
3839, 3839, -0.89032, -0.40462,  0.20885
3840, 3840, -0.92388, -0.38268,  0.00
3841, 3841, -0.95694, -0.29028,  0.00
3842, 3842, -0.95069, -0.29347,  0.10032
3843, 3843, -0.95069, -0.29347,  0.10032
3844, 3844, -0.95694, -0.29028,  0.00
3845, 3845, -0.98079, -0.19509,  0.00
3846, 3846, -0.95069, -0.29347,  0.10032
3847, 3847, -0.98079, -0.19509,  0.00
3848, 3848, -0.95968, -0.19876,  0.19876
3849, 3849, -0.98079, -0.19509,  0.00
3850, 3850, -0.98918, -0.14673,  0.00
3851, 3851, -0.98788, -0.14714,  0.04936
3852, 3852, -0.98788, -0.14714,  0.04936
3853, 3853, -0.98918, -0.14673,  0.00
3854, 3854, -0.99518, -0.09802,  0.00
3855, 3855, -0.98788, -0.14714,  0.04936
3856, 3856, -0.99518, -0.09802,  0.00
3857, 3857, -0.99025, -0.09849,  0.09849
3858, 3858, -1.00,  0.00,  0.00
3859, 3859, -0.99756, -0.04936,  0.04936
3860, 3860, -0.9988, -0.04907,  0.00
3861, 3861, -0.99756, -0.04936,  0.04936
3862, 3862, -0.99025, -0.09849,  0.09849
3863, 3863, -0.99518, -0.09802,  0.00
3864, 3864, -0.9988, -0.04907,  0.00
3865, 3865, -0.99756, -0.04936,  0.04936
3866, 3866, -0.99518, -0.09802,  0.00
3867, 3867, -0.99025, -0.09849,  0.09849
3868, 3868, -0.99756, -0.04936,  0.04936
3869, 3869, -0.98788, -0.04936,  0.14714
3870, 3870, -0.99756, -0.04936,  0.04936
3871, 3871, -1.00,  0.00,  0.00
3872, 3872, -0.98079,  0.00,  0.19509
3873, 3873, -0.98788, -0.04936,  0.14714
3874, 3874, -0.99756, -0.04936,  0.04936
3875, 3875, -0.98079,  0.00,  0.19509
3876, 3876, -0.98079,  0.00,  0.19509
3877, 3877, -0.97918, -0.05,  0.19675
3878, 3878, -0.98788, -0.04936,  0.14714
3879, 3879, -0.98788, -0.04936,  0.14714
3880, 3880, -0.97918, -0.05,  0.19675
3881, 3881, -0.97512, -0.09988,  0.19791
3882, 3882, -0.98788, -0.04936,  0.14714
3883, 3883, -0.97512, -0.09988,  0.19791
3884, 3884, -0.99025, -0.09849,  0.09849
3885, 3885, -0.95968, -0.19876,  0.19876
3886, 3886, -0.97754, -0.14901,  0.14901
3887, 3887, -0.96861, -0.14951,  0.19858
3888, 3888, -0.97754, -0.14901,  0.14901
3889, 3889, -0.99025, -0.09849,  0.09849
3890, 3890, -0.97512, -0.09988,  0.19791
3891, 3891, -0.96861, -0.14951,  0.19858
3892, 3892, -0.97754, -0.14901,  0.14901
3893, 3893, -0.97512, -0.09988,  0.19791
3894, 3894, -0.99025, -0.09849,  0.09849
3895, 3895, -0.97754, -0.14901,  0.14901
3896, 3896, -0.98788, -0.14714,  0.04936
3897, 3897, -0.97754, -0.14901,  0.14901
3898, 3898, -0.95968, -0.19876,  0.19876
3899, 3899, -0.98079, -0.19509,  0.00
3900, 3900, -0.98788, -0.14714,  0.04936
3901, 3901, -0.97754, -0.14901,  0.14901
3902, 3902, -0.98079, -0.19509,  0.00
3903, 3903, -0.95968, -0.19876,  0.19876
3904, 3904, -0.96861, -0.14951,  0.19858
3905, 3905, -0.95743, -0.14989,  0.24669
3906, 3906, -0.95743, -0.14989,  0.24669
3907, 3907, -0.96861, -0.14951,  0.19858
3908, 3908, -0.97512, -0.09988,  0.19791
3909, 3909, -0.95743, -0.14989,  0.24669
3910, 3910, -0.97512, -0.09988,  0.19791
3911, 3911, -0.95069, -0.10032,  0.29347
3912, 3912, -0.98079,  0.00,  0.19509
3913, 3913, -0.96824, -0.05029,  0.24491
3914, 3914, -0.97918, -0.05,  0.19675
3915, 3915, -0.96824, -0.05029,  0.24491
3916, 3916, -0.95069, -0.10032,  0.29347
3917, 3917, -0.97512, -0.09988,  0.19791
3918, 3918, -0.97918, -0.05,  0.19675
3919, 3919, -0.96824, -0.05029,  0.24491
3920, 3920, -0.97512, -0.09988,  0.19791
3921, 3921, -0.95069, -0.10032,  0.29347
3922, 3922, -0.96824, -0.05029,  0.24491
3923, 3923, -0.93949, -0.05028,  0.33887
3924, 3924, -0.96824, -0.05029,  0.24491
3925, 3925, -0.98079,  0.00,  0.19509
3926, 3926, -0.92388,  0.00,  0.38268
3927, 3927, -0.93949, -0.05028,  0.33887
3928, 3928, -0.96824, -0.05029,  0.24491
3929, 3929, -0.92388,  0.00,  0.38268
3930, 3930, -0.92388,  0.00,  0.38268
3931, 3931, -0.91938, -0.05258,  0.38984
3932, 3932, -0.93949, -0.05028,  0.33887
3933, 3933, -0.93949, -0.05028,  0.33887
3934, 3934, -0.91938, -0.05258,  0.38984
3935, 3935, -0.91227, -0.10502,  0.39589
3936, 3936, -0.93949, -0.05028,  0.33887
3937, 3937, -0.91227, -0.10502,  0.39589
3938, 3938, -0.95069, -0.10032,  0.29347
3939, 3939, -0.89032, -0.20885,  0.40462
3940, 3940, -0.92372, -0.15512,  0.35026
3941, 3941, -0.90258, -0.15716,  0.40082
3942, 3942, -0.92372, -0.15512,  0.35026
3943, 3943, -0.95069, -0.10032,  0.29347
3944, 3944, -0.91227, -0.10502,  0.39589
3945, 3945, -0.90258, -0.15716,  0.40082
3946, 3946, -0.92372, -0.15512,  0.35026
3947, 3947, -0.91227, -0.10502,  0.39589
3948, 3948, -0.95069, -0.10032,  0.29347
3949, 3949, -0.92372, -0.15512,  0.35026
3950, 3950, -0.95743, -0.14989,  0.24669
3951, 3951, -0.92372, -0.15512,  0.35026
3952, 3952, -0.89032, -0.20885,  0.40462
3953, 3953, -0.95968, -0.19876,  0.19876
3954, 3954, -0.95743, -0.14989,  0.24669
3955, 3955, -0.92372, -0.15512,  0.35026
3956, 3956, -0.95968, -0.19876,  0.19876
3957, 3957, -0.89032, -0.20885,  0.40462
3958, 3958, -0.85827, -0.31031,  0.40875
3959, 3959, -0.89898, -0.30971,  0.30971
3960, 3960, -0.89898, -0.30971,  0.30971
3961, 3961, -0.85827, -0.31031,  0.40875
3962, 3962, -0.8165, -0.40825,  0.40825
3963, 3963, -0.89898, -0.30971,  0.30971
3964, 3964, -0.8165, -0.40825,  0.40825
3965, 3965, -0.89032, -0.40462,  0.20885
3966, 3966, -0.89032, -0.40462,  0.20885
3967, 3967, -0.93052, -0.30349,  0.20502
3968, 3968, -0.89898, -0.30971,  0.30971
3969, 3969, -0.89898, -0.30971,  0.30971
3970, 3970, -0.93052, -0.30349,  0.20502
3971, 3971, -0.95968, -0.19876,  0.19876
3972, 3972, -0.89898, -0.30971,  0.30971
3973, 3973, -0.95968, -0.19876,  0.19876
3974, 3974, -0.89032, -0.20885,  0.40462
3975, 3975, -0.95968, -0.19876,  0.19876
3976, 3976, -0.93052, -0.30349,  0.20502
3977, 3977, -0.95069, -0.29347,  0.10032
3978, 3978, -0.95069, -0.29347,  0.10032
3979, 3979, -0.93052, -0.30349,  0.20502
3980, 3980, -0.89032, -0.40462,  0.20885
3981, 3981, -0.95069, -0.29347,  0.10032
3982, 3982, -0.89032, -0.40462,  0.20885
3983, 3983, -0.92388, -0.38268,  0.00
3984, 3984, -0.78868, -0.21132,  0.57735
3985, 3985, -0.80296, -0.15904,  0.57443
3986, 3986, -0.77317, -0.15929,  0.61387
3987, 3987, -0.77317, -0.15929,  0.61387
3988, 3988, -0.80296, -0.15904,  0.57443
3989, 3989, -0.81487, -0.10629,  0.56982
3990, 3990, -0.77317, -0.15929,  0.61387
3991, 3991, -0.81487, -0.10629,  0.56982
3992, 3992, -0.75434, -0.10657,  0.64777
3993, 3993, -0.83147,  0.00,  0.55557
3994, 3994, -0.79548, -0.05346,  0.60362
3995, 3995, -0.82438, -0.05322,  0.56352
3996, 3996, -0.79548, -0.05346,  0.60362
3997, 3997, -0.75434, -0.10657,  0.64777
3998, 3998, -0.81487, -0.10629,  0.56982
3999, 3999, -0.82438, -0.05322,  0.56352
4000, 4000, -0.79548, -0.05346,  0.60362
4001, 4001, -0.81487, -0.10629,  0.56982
4002, 4002, -0.75434, -0.10657,  0.64777
4003, 4003, -0.79548, -0.05346,  0.60362
4004, 4004, -0.73229, -0.0534,  0.67889
4005, 4005, -0.79548, -0.05346,  0.60362
4006, 4006, -0.83147,  0.00,  0.55557
4007, 4007, -0.70711,  0.00,  0.70711
4008, 4008, -0.73229, -0.0534,  0.67889
4009, 4009, -0.79548, -0.05346,  0.60362
4010, 4010, -0.70711,  0.00,  0.70711
4011, 4011, -0.8165, -0.40825,  0.40825
4012, 4012, -0.85827, -0.31031,  0.40875
4013, 4013, -0.80951, -0.31246,  0.49705
4014, 4014, -0.80951, -0.31246,  0.49705
4015, 4015, -0.85827, -0.31031,  0.40875
4016, 4016, -0.89032, -0.20885,  0.40462
4017, 4017, -0.80951, -0.31246,  0.49705
4018, 4018, -0.89032, -0.20885,  0.40462
4019, 4019, -0.78868, -0.21132,  0.57735
4020, 4020, -0.83147,  0.00,  0.55557
4021, 4021, -0.82438, -0.05322,  0.56352
4022, 4022, -0.85186, -0.05279,  0.5211
4023, 4023, -0.85186, -0.05279,  0.5211
4024, 4024, -0.82438, -0.05322,  0.56352
4025, 4025, -0.81487, -0.10629,  0.56982
4026, 4026, -0.85186, -0.05279,  0.5211
4027, 4027, -0.81487, -0.10629,  0.56982
4028, 4028, -0.86851, -0.10535,  0.48434
4029, 4029, -0.78868, -0.21132,  0.57735
4030, 4030, -0.83133, -0.15886,  0.5326
4031, 4031, -0.80296, -0.15904,  0.57443
4032, 4032, -0.83133, -0.15886,  0.5326
4033, 4033, -0.86851, -0.10535,  0.48434
4034, 4034, -0.81487, -0.10629,  0.56982
4035, 4035, -0.80296, -0.15904,  0.57443
4036, 4036, -0.83133, -0.15886,  0.5326
4037, 4037, -0.81487, -0.10629,  0.56982
4038, 4038, -0.86851, -0.10535,  0.48434
4039, 4039, -0.83133, -0.15886,  0.5326
4040, 4040, -0.88135, -0.15744,  0.44546
4041, 4041, -0.83133, -0.15886,  0.5326
4042, 4042, -0.78868, -0.21132,  0.57735
4043, 4043, -0.89032, -0.20885,  0.40462
4044, 4044, -0.88135, -0.15744,  0.44546
4045, 4045, -0.83133, -0.15886,  0.5326
4046, 4046, -0.89032, -0.20885,  0.40462
4047, 4047, -0.89032, -0.20885,  0.40462
4048, 4048, -0.90258, -0.15716,  0.40082
4049, 4049, -0.88135, -0.15744,  0.44546
4050, 4050, -0.88135, -0.15744,  0.44546
4051, 4051, -0.90258, -0.15716,  0.40082
4052, 4052, -0.91227, -0.10502,  0.39589
4053, 4053, -0.88135, -0.15744,  0.44546
4054, 4054, -0.91227, -0.10502,  0.39589
4055, 4055, -0.86851, -0.10535,  0.48434
4056, 4056, -0.92388,  0.00,  0.38268
4057, 4057, -0.89895, -0.05284,  0.43485
4058, 4058, -0.91938, -0.05258,  0.38984
4059, 4059, -0.89895, -0.05284,  0.43485
4060, 4060, -0.86851, -0.10535,  0.48434
4061, 4061, -0.91227, -0.10502,  0.39589
4062, 4062, -0.91938, -0.05258,  0.38984
4063, 4063, -0.89895, -0.05284,  0.43485
4064, 4064, -0.91227, -0.10502,  0.39589
4065, 4065, -0.86851, -0.10535,  0.48434
4066, 4066, -0.89895, -0.05284,  0.43485
4067, 4067, -0.85186, -0.05279,  0.5211
4068, 4068, -0.89895, -0.05284,  0.43485
4069, 4069, -0.92388,  0.00,  0.38268
4070, 4070, -0.83147,  0.00,  0.55557
4071, 4071, -0.85186, -0.05279,  0.5211
4072, 4072, -0.89895, -0.05284,  0.43485
4073, 4073, -0.83147,  0.00,  0.55557
4074, 4074, -0.70711,  0.00,  0.70711
4075, 4075, -0.67889, -0.0534,  0.73229
4076, 4076, -0.73229, -0.0534,  0.67889
4077, 4077, -0.73229, -0.0534,  0.67889
4078, 4078, -0.67889, -0.0534,  0.73229
4079, 4079, -0.64777, -0.10657,  0.75434
4080, 4080, -0.73229, -0.0534,  0.67889
4081, 4081, -0.64777, -0.10657,  0.75434
4082, 4082, -0.75434, -0.10657,  0.64777
4083, 4083, -0.57735, -0.21132,  0.78868
4084, 4084, -0.67108, -0.1602,  0.72387
4085, 4085, -0.61387, -0.15929,  0.77317
4086, 4086, -0.67108, -0.1602,  0.72387
4087, 4087, -0.75434, -0.10657,  0.64777
4088, 4088, -0.64777, -0.10657,  0.75434
4089, 4089, -0.61387, -0.15929,  0.77317
4090, 4090, -0.67108, -0.1602,  0.72387
4091, 4091, -0.64777, -0.10657,  0.75434
4092, 4092, -0.75434, -0.10657,  0.64777
4093, 4093, -0.67108, -0.1602,  0.72387
4094, 4094, -0.77317, -0.15929,  0.61387
4095, 4095, -0.67108, -0.1602,  0.72387
4096, 4096, -0.57735, -0.21132,  0.78868
4097, 4097, -0.78868, -0.21132,  0.57735
4098, 4098, -0.77317, -0.15929,  0.61387
4099, 4099, -0.67108, -0.1602,  0.72387
4100, 4100, -0.78868, -0.21132,  0.57735
4101, 4101, -0.57735, -0.21132,  0.78868
4102, 4102, -0.49705, -0.31246,  0.80951
4103, 4103, -0.61406, -0.32179,  0.72069
4104, 4104, -0.61406, -0.32179,  0.72069
4105, 4105, -0.49705, -0.31246,  0.80951
4106, 4106, -0.40825, -0.40825,  0.8165
4107, 4107, -0.61406, -0.32179,  0.72069
4108, 4108, -0.40825, -0.40825,  0.8165
4109, 4109, -0.6396, -0.4264,  0.6396
4110, 4110, -0.6396, -0.4264,  0.6396
4111, 4111, -0.72069, -0.32179,  0.61406
4112, 4112, -0.61406, -0.32179,  0.72069
4113, 4113, -0.61406, -0.32179,  0.72069
4114, 4114, -0.72069, -0.32179,  0.61406
4115, 4115, -0.78868, -0.21132,  0.57735
4116, 4116, -0.61406, -0.32179,  0.72069
4117, 4117, -0.78868, -0.21132,  0.57735
4118, 4118, -0.57735, -0.21132,  0.78868
4119, 4119, -0.78868, -0.21132,  0.57735
4120, 4120, -0.72069, -0.32179,  0.61406
4121, 4121, -0.80951, -0.31246,  0.49705
4122, 4122, -0.72069, -0.32179,  0.61406
4123, 4123, -0.6396, -0.4264,  0.6396
4124, 4124, -0.8165, -0.40825,  0.40825
4125, 4125, -0.80951, -0.31246,  0.49705
4126, 4126, -0.72069, -0.32179,  0.61406
4127, 4127, -0.8165, -0.40825,  0.40825
4128, 4128, -0.40825, -0.40825,  0.8165
4129, 4129, -0.21132, -0.57735,  0.78868
4130, 4130, -0.4264, -0.6396,  0.6396
4131, 4131, -0.21132, -0.57735,  0.78868
4132, 4132,  0.00, -0.70711,  0.70711
4133, 4133, -0.21132, -0.78868,  0.57735
4134, 4134, -0.21132, -0.78868,  0.57735
4135, 4135, -0.4264, -0.6396,  0.6396
4136, 4136, -0.21132, -0.57735,  0.78868
4137, 4137, -0.40825, -0.8165,  0.40825
4138, 4138, -0.4264, -0.6396,  0.6396
4139, 4139, -0.21132, -0.78868,  0.57735
4140, 4140, -0.40825, -0.8165,  0.40825
4141, 4141, -0.6396, -0.6396,  0.4264
4142, 4142, -0.4264, -0.6396,  0.6396
4143, 4143, -0.6396, -0.6396,  0.4264
4144, 4144, -0.8165, -0.40825,  0.40825
4145, 4145, -0.6396, -0.4264,  0.6396
4146, 4146, -0.6396, -0.4264,  0.6396
4147, 4147, -0.4264, -0.6396,  0.6396
4148, 4148, -0.6396, -0.6396,  0.4264
4149, 4149, -0.40825, -0.40825,  0.8165
4150, 4150, -0.4264, -0.6396,  0.6396
4151, 4151, -0.6396, -0.4264,  0.6396
4152, 4152, -0.70711, -0.70711,  0.00
4153, 4153, -0.78868, -0.57735,  0.21132
4154, 4154, -0.57735, -0.78868,  0.21132
4155, 4155, -0.78868, -0.57735,  0.21132
4156, 4156, -0.8165, -0.40825,  0.40825
4157, 4157, -0.6396, -0.6396,  0.4264
4158, 4158, -0.6396, -0.6396,  0.4264
4159, 4159, -0.57735, -0.78868,  0.21132
4160, 4160, -0.78868, -0.57735,  0.21132
4161, 4161, -0.40825, -0.8165,  0.40825
4162, 4162, -0.57735, -0.78868,  0.21132
4163, 4163, -0.6396, -0.6396,  0.4264
4164, 4164,  0.00, -0.19509,  0.98079
4165, 4165, -0.04936, -0.14714,  0.98788
4166, 4166,  0.00, -0.14673,  0.98918
4167, 4167, -0.04936, -0.14714,  0.98788
4168, 4168, -0.09849, -0.09849,  0.99025
4169, 4169,  0.00, -0.09802,  0.99518
4170, 4170,  0.00, -0.14673,  0.98918
4171, 4171, -0.04936, -0.14714,  0.98788
4172, 4172,  0.00, -0.09802,  0.99518
4173, 4173, -0.09849, -0.09849,  0.99025
4174, 4174, -0.14714, -0.04936,  0.98788
4175, 4175, -0.04936, -0.04936,  0.99756
4176, 4176, -0.04936, -0.04936,  0.99756
4177, 4177, -0.14714, -0.04936,  0.98788
4178, 4178, -0.19509,  0.00,  0.98079
4179, 4179, -0.04936, -0.04936,  0.99756
4180, 4180, -0.19509,  0.00,  0.98079
4181, 4181,  0.00,  0.00,  1.00
4182, 4182,  0.00,  0.00,  1.00
4183, 4183,  0.00, -0.04907,  0.9988
4184, 4184, -0.04936, -0.04936,  0.99756
4185, 4185, -0.04936, -0.04936,  0.99756
4186, 4186,  0.00, -0.04907,  0.9988
4187, 4187,  0.00, -0.09802,  0.99518
4188, 4188, -0.04936, -0.04936,  0.99756
4189, 4189,  0.00, -0.09802,  0.99518
4190, 4190, -0.09849, -0.09849,  0.99025
4191, 4191,  0.00, -0.38268,  0.92388
4192, 4192, -0.10032, -0.29347,  0.95069
4193, 4193,  0.00, -0.29028,  0.95694
4194, 4194, -0.10032, -0.29347,  0.95069
4195, 4195, -0.19876, -0.19876,  0.95968
4196, 4196,  0.00, -0.19509,  0.98079
4197, 4197,  0.00, -0.29028,  0.95694
4198, 4198, -0.10032, -0.29347,  0.95069
4199, 4199,  0.00, -0.19509,  0.98079
4200, 4200, -0.19509,  0.00,  0.98079
4201, 4201, -0.14714, -0.04936,  0.98788
4202, 4202, -0.19675, -0.05,  0.97918
4203, 4203, -0.14714, -0.04936,  0.98788
4204, 4204, -0.09849, -0.09849,  0.99025
4205, 4205, -0.19791, -0.09988,  0.97512
4206, 4206, -0.19675, -0.05,  0.97918
4207, 4207, -0.14714, -0.04936,  0.98788
4208, 4208, -0.19791, -0.09988,  0.97512
4209, 4209, -0.09849, -0.09849,  0.99025
4210, 4210, -0.04936, -0.14714,  0.98788
4211, 4211, -0.14901, -0.14901,  0.97754
4212, 4212, -0.14901, -0.14901,  0.97754
4213, 4213, -0.04936, -0.14714,  0.98788
4214, 4214,  0.00, -0.19509,  0.98079
4215, 4215, -0.14901, -0.14901,  0.97754
4216, 4216,  0.00, -0.19509,  0.98079
4217, 4217, -0.19876, -0.19876,  0.95968
4218, 4218, -0.19876, -0.19876,  0.95968
4219, 4219, -0.19858, -0.14951,  0.96861
4220, 4220, -0.14901, -0.14901,  0.97754
4221, 4221, -0.14901, -0.14901,  0.97754
4222, 4222, -0.19858, -0.14951,  0.96861
4223, 4223, -0.19791, -0.09988,  0.97512
4224, 4224, -0.14901, -0.14901,  0.97754
4225, 4225, -0.19791, -0.09988,  0.97512
4226, 4226, -0.09849, -0.09849,  0.99025
4227, 4227, -0.19876, -0.19876,  0.95968
4228, 4228, -0.24669, -0.14989,  0.95743
4229, 4229, -0.19858, -0.14951,  0.96861
4230, 4230, -0.24669, -0.14989,  0.95743
4231, 4231, -0.29347, -0.10032,  0.95069
4232, 4232, -0.19791, -0.09988,  0.97512
4233, 4233, -0.19858, -0.14951,  0.96861
4234, 4234, -0.24669, -0.14989,  0.95743
4235, 4235, -0.19791, -0.09988,  0.97512
4236, 4236, -0.29347, -0.10032,  0.95069
4237, 4237, -0.33887, -0.05028,  0.93949
4238, 4238, -0.24491, -0.05029,  0.96824
4239, 4239, -0.24491, -0.05029,  0.96824
4240, 4240, -0.33887, -0.05028,  0.93949
4241, 4241, -0.38268,  0.00,  0.92388
4242, 4242, -0.24491, -0.05029,  0.96824
4243, 4243, -0.38268,  0.00,  0.92388
4244, 4244, -0.19509,  0.00,  0.98079
4245, 4245, -0.19509,  0.00,  0.98079
4246, 4246, -0.19675, -0.05,  0.97918
4247, 4247, -0.24491, -0.05029,  0.96824
4248, 4248, -0.24491, -0.05029,  0.96824
4249, 4249, -0.19675, -0.05,  0.97918
4250, 4250, -0.19791, -0.09988,  0.97512
4251, 4251, -0.24491, -0.05029,  0.96824
4252, 4252, -0.19791, -0.09988,  0.97512
4253, 4253, -0.29347, -0.10032,  0.95069
4254, 4254,  0.00, -0.38268,  0.92388
4255, 4255,  0.00, -0.55557,  0.83147
4256, 4256, -0.20885, -0.40462,  0.89032
4257, 4257,  0.00, -0.55557,  0.83147
4258, 4258,  0.00, -0.70711,  0.70711
4259, 4259, -0.21132, -0.57735,  0.78868
4260, 4260, -0.21132, -0.57735,  0.78868
4261, 4261, -0.20885, -0.40462,  0.89032
4262, 4262,  0.00, -0.55557,  0.83147
4263, 4263, -0.40825, -0.40825,  0.8165
4264, 4264, -0.20885, -0.40462,  0.89032
4265, 4265, -0.21132, -0.57735,  0.78868
4266, 4266, -0.40462, -0.20885,  0.89032
4267, 4267, -0.30971, -0.30971,  0.89898
4268, 4268, -0.40875, -0.31031,  0.85827
4269, 4269, -0.30971, -0.30971,  0.89898
4270, 4270, -0.20885, -0.40462,  0.89032
4271, 4271, -0.40825, -0.40825,  0.8165
4272, 4272, -0.40875, -0.31031,  0.85827
4273, 4273, -0.30971, -0.30971,  0.89898
4274, 4274, -0.40825, -0.40825,  0.8165
4275, 4275, -0.38268,  0.00,  0.92388
4276, 4276, -0.33887, -0.05028,  0.93949
4277, 4277, -0.38984, -0.05258,  0.91938
4278, 4278, -0.33887, -0.05028,  0.93949
4279, 4279, -0.29347, -0.10032,  0.95069
4280, 4280, -0.39589, -0.10502,  0.91227
4281, 4281, -0.38984, -0.05258,  0.91938
4282, 4282, -0.33887, -0.05028,  0.93949
4283, 4283, -0.39589, -0.10502,  0.91227
4284, 4284, -0.29347, -0.10032,  0.95069
4285, 4285, -0.24669, -0.14989,  0.95743
4286, 4286, -0.35026, -0.15512,  0.92372
4287, 4287, -0.35026, -0.15512,  0.92372
4288, 4288, -0.24669, -0.14989,  0.95743
4289, 4289, -0.19876, -0.19876,  0.95968
4290, 4290, -0.35026, -0.15512,  0.92372
4291, 4291, -0.19876, -0.19876,  0.95968
4292, 4292, -0.40462, -0.20885,  0.89032
4293, 4293, -0.40462, -0.20885,  0.89032
4294, 4294, -0.40082, -0.15716,  0.90258
4295, 4295, -0.35026, -0.15512,  0.92372
4296, 4296, -0.35026, -0.15512,  0.92372
4297, 4297, -0.40082, -0.15716,  0.90258
4298, 4298, -0.39589, -0.10502,  0.91227
4299, 4299, -0.35026, -0.15512,  0.92372
4300, 4300, -0.39589, -0.10502,  0.91227
4301, 4301, -0.29347, -0.10032,  0.95069
4302, 4302, -0.20885, -0.40462,  0.89032
4303, 4303, -0.30971, -0.30971,  0.89898
4304, 4304, -0.20502, -0.30349,  0.93052
4305, 4305, -0.30971, -0.30971,  0.89898
4306, 4306, -0.40462, -0.20885,  0.89032
4307, 4307, -0.19876, -0.19876,  0.95968
4308, 4308, -0.20502, -0.30349,  0.93052
4309, 4309, -0.30971, -0.30971,  0.89898
4310, 4310, -0.19876, -0.19876,  0.95968
4311, 4311, -0.19876, -0.19876,  0.95968
4312, 4312, -0.10032, -0.29347,  0.95069
4313, 4313, -0.20502, -0.30349,  0.93052
4314, 4314, -0.10032, -0.29347,  0.95069
4315, 4315,  0.00, -0.38268,  0.92388
4316, 4316, -0.20885, -0.40462,  0.89032
4317, 4317, -0.20502, -0.30349,  0.93052
4318, 4318, -0.10032, -0.29347,  0.95069
4319, 4319, -0.20885, -0.40462,  0.89032
4320, 4320, -0.57735, -0.21132,  0.78868
4321, 4321, -0.61387, -0.15929,  0.77317
4322, 4322, -0.57443, -0.15904,  0.80296
4323, 4323, -0.61387, -0.15929,  0.77317
4324, 4324, -0.64777, -0.10657,  0.75434
4325, 4325, -0.56982, -0.10629,  0.81487
4326, 4326, -0.57443, -0.15904,  0.80296
4327, 4327, -0.61387, -0.15929,  0.77317
4328, 4328, -0.56982, -0.10629,  0.81487
4329, 4329, -0.64777, -0.10657,  0.75434
4330, 4330, -0.67889, -0.0534,  0.73229
4331, 4331, -0.60362, -0.05346,  0.79548
4332, 4332, -0.60362, -0.05346,  0.79548
4333, 4333, -0.67889, -0.0534,  0.73229
