VTX, IDX, _15.x, _15.y, _15.z, _18.x, _18.y, _18.z, _22.x, _22.y, _22.z, _22.w, _21.x, _21.y
1473, 301,  0.16217, -0.14425, -0.12765,  0.72388,  0.63321,  0.27394,  0.0558,  0.34203, -0.93803, -1.00,  0.3728,  0.02135
1474, 302,  0.14653, -0.1529, -0.05843,  0.12464,  0.99191, -0.02426, -0.0025, -0.02413, -0.99971, -1.00,  0.31787,  0.01138
1475, 304,  0.16035, -0.15475, -0.05843,  0.69444,  0.71927, -0.02004, -0.00242, -0.02551, -0.99967, -1.00,  0.31787,  0.02135
1476, 304,  0.16035, -0.15475, -0.05843,  0.69444,  0.71927, -0.02004, -0.00242, -0.02551, -0.99967, -1.00,  0.31787,  0.02135
1477, 303,  0.16043, -0.15272, -0.13061,  0.26229, -0.90963, -0.32214,  0.04926,  0.34601, -0.93694, -1.00,  0.3728,  0.02829
1478, 301,  0.16217, -0.14425, -0.12765,  0.72388,  0.63321,  0.27394,  0.0558,  0.34203, -0.93803, -1.00,  0.3728,  0.02135
1479, 304,  0.16035, -0.15475, -0.05843,  0.69444,  0.71927, -0.02004, -0.00242, -0.02551, -0.99967, -1.00,  0.31787,  0.02135
1480, 302,  0.14653, -0.1529, -0.05843,  0.12464,  0.99191, -0.02426, -0.0025, -0.02413, -0.99971, -1.00,  0.31787,  0.01138
1481, 305,  0.14872, -0.13911,  0.01659,  0.11582,  0.97967, -0.16382, -0.03143, -0.16123, -0.98642, -1.00,  0.25854,  0.01138
1482, 303,  0.16043, -0.15272, -0.13061,  0.26229, -0.90963, -0.32214,  0.04926,  0.34601, -0.93694, -1.00,  0.3728,  0.02829
1483, 306,  0.15868, -0.16386, -0.05876,  0.25351, -0.96697,  0.02668,  0.0024, -0.02696, -0.99963, -1.00,  0.31787,  0.02829
1484, 289,  0.14102, -0.16117, -0.05839, -0.20453, -0.97853,  0.02558, -0.00436, -0.02522, -0.99967, -1.00,  0.3186,  0.04105
1485, 304,  0.16035, -0.15475, -0.05843,  0.69444,  0.71927, -0.02004, -0.00242, -0.02551, -0.99967, -1.00,  0.31787,  0.02135
1486, 306,  0.15868, -0.16386, -0.05876,  0.25351, -0.96697,  0.02668,  0.0024, -0.02696, -0.99963, -1.00,  0.31787,  0.02829
1487, 303,  0.16043, -0.15272, -0.13061,  0.26229, -0.90963, -0.32214,  0.04926,  0.34601, -0.93694, -1.00,  0.3728,  0.02829
1488, 304,  0.16035, -0.15475, -0.05843,  0.69444,  0.71927, -0.02004, -0.00242, -0.02551, -0.99967, -1.00,  0.31787,  0.02135
1489, 305,  0.14872, -0.13911,  0.01659,  0.11582,  0.97967, -0.16382, -0.03143, -0.16123, -0.98642, -1.00,  0.25854,  0.01138
1490, 307,  0.16258, -0.1406,  0.01633,  0.62223,  0.76917, -0.14563, -0.03142, -0.16134, -0.9864, -1.00,  0.25854,  0.02135
1491, 307,  0.16258, -0.1406,  0.01633,  0.62223,  0.76917, -0.14563, -0.03142, -0.16134, -0.9864, -1.00,  0.25854,  0.02135
1492, 306,  0.15868, -0.16386, -0.05876,  0.25351, -0.96697,  0.02668,  0.0024, -0.02696, -0.99963, -1.00,  0.31787,  0.02829
1493, 304,  0.16035, -0.15475, -0.05843,  0.69444,  0.71927, -0.02004, -0.00242, -0.02551, -0.99967, -1.00,  0.31787,  0.02135
1494, 308,  0.1486, -0.16844,  0.06715,  0.08616,  0.96581, -0.24452, -0.03612, -0.24224, -0.96954, -1.00,  0.20251,  0.01138
1495, 307,  0.16258, -0.1406,  0.01633,  0.62223,  0.76917, -0.14563, -0.03142, -0.16134, -0.9864, -1.00,  0.25854,  0.02135
1496, 305,  0.14872, -0.13911,  0.01659,  0.11582,  0.97967, -0.16382, -0.03143, -0.16123, -0.98642, -1.00,  0.25854,  0.01138
1497, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1498, 289,  0.14102, -0.16117, -0.05839, -0.20453, -0.97853,  0.02558, -0.00436, -0.02522, -0.99967, -1.00,  0.3186,  0.04105
1499, 306,  0.15868, -0.16386, -0.05876,  0.25351, -0.96697,  0.02668,  0.0024, -0.02696, -0.99963, -1.00,  0.31787,  0.02829
1500, 283,  0.08991, -0.15563, -0.01695, -0.11433, -0.99194, -0.05462,  0.00609,  0.05428, -0.99851, -1.00,  0.26074,  0.0976
1501, 289,  0.14102, -0.16117, -0.05839, -0.20453, -0.97853,  0.02558, -0.00436, -0.02522, -0.99967, -1.00,  0.3186,  0.04105
1502, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1503, 274,  0.08957, -0.16297,  0.05857, -0.1048, -0.97766,  0.18219, -0.01596, -0.18153, -0.98326, -1.00,  0.203,  0.0976
1504, 283,  0.08991, -0.15563, -0.01695, -0.11433, -0.99194, -0.05462,  0.00609,  0.05428, -0.99851, -1.00,  0.26074,  0.0976
1505, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1506, 308,  0.1486, -0.16844,  0.06715,  0.08616,  0.96581, -0.24452, -0.03612, -0.24224, -0.96954, -1.00,  0.20251,  0.01138
1507, 310,  0.16248, -0.16978,  0.06698,  0.67378,  0.71044, -0.20322, -0.05748, -0.2238, -0.97294, -1.00,  0.20251,  0.02135
1508, 307,  0.16258, -0.1406,  0.01633,  0.62223,  0.76917, -0.14563, -0.03142, -0.16134, -0.9864, -1.00,  0.25854,  0.02135
1509, 311,  0.15544, -0.12086,  0.17251,  0.05769,  0.76497, -0.64148, -0.08465, -0.63649, -0.76662, -1.00,  0.1123,  0.01138
1510, 310,  0.16248, -0.16978,  0.06698,  0.67378,  0.71044, -0.20322, -0.05748, -0.2238, -0.97294, -1.00,  0.20251,  0.02135
1511, 308,  0.1486, -0.16844,  0.06715,  0.08616,  0.96581, -0.24452, -0.03612, -0.24224, -0.96954, -1.00,  0.20251,  0.01138
1512, 307,  0.16258, -0.1406,  0.01633,  0.62223,  0.76917, -0.14563, -0.03142, -0.16134, -0.9864, -1.00,  0.25854,  0.02135
1513, 312,  0.16117, -0.14837,  0.01768,  0.26778, -0.95121,  0.15325, -0.03045, -0.16734, -0.98543, -1.00,  0.25854,  0.02829
1514, 306,  0.15868, -0.16386, -0.05876,  0.25351, -0.96697,  0.02668,  0.0024, -0.02696, -0.99963, -1.00,  0.31787,  0.02829
1515, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1516, 306,  0.15868, -0.16386, -0.05876,  0.25351, -0.96697,  0.02668,  0.0024, -0.02696, -0.99963, -1.00,  0.31787,  0.02829
1517, 312,  0.16117, -0.14837,  0.01768,  0.26778, -0.95121,  0.15325, -0.03045, -0.16734, -0.98543, -1.00,  0.25854,  0.02829
1518, 310,  0.16248, -0.16978,  0.06698,  0.67378,  0.71044, -0.20322, -0.05748, -0.2238, -0.97294, -1.00,  0.20251,  0.02135
1519, 312,  0.16117, -0.14837,  0.01768,  0.26778, -0.95121,  0.15325, -0.03045, -0.16734, -0.98543, -1.00,  0.25854,  0.02829
1520, 307,  0.16258, -0.1406,  0.01633,  0.62223,  0.76917, -0.14563, -0.03142, -0.16134, -0.9864, -1.00,  0.25854,  0.02135
1521, 311,  0.15544, -0.12086,  0.17251,  0.05769,  0.76497, -0.64148, -0.08465, -0.63649, -0.76662, -1.00,  0.1123,  0.01138
1522, 313,  0.16931, -0.12235,  0.17211,  0.67864,  0.52975, -0.50874, -0.07918, -0.63586, -0.76773, -1.00,  0.1123,  0.02135
1523, 310,  0.16248, -0.16978,  0.06698,  0.67378,  0.71044, -0.20322, -0.05748, -0.2238, -0.97294, -1.00,  0.20251,  0.02135
1524, 313,  0.16931, -0.12235,  0.17211,  0.67864,  0.52975, -0.50874, -0.07918, -0.63586, -0.76773, -1.00,  0.1123,  0.02135
1525, 311,  0.15544, -0.12086,  0.17251,  0.05769,  0.76497, -0.64148, -0.08465, -0.63649, -0.76662, -1.00,  0.1123,  0.01138
1526, 314,  0.1666, -0.03256,  0.23141,  0.00392,  0.41785, -0.90851, -0.12073, -0.90167, -0.41522, -1.00,  0.0329,  0.01138
1527, 310,  0.16248, -0.16978,  0.06698,  0.67378,  0.71044, -0.20322, -0.05748, -0.2238, -0.97294, -1.00,  0.20251,  0.02135
1528, 315,  0.16125, -0.17841,  0.06857,  0.23583, -0.94582,  0.22318, -0.01515, -0.23321, -0.97231, -1.00,  0.20251,  0.02829
1529, 312,  0.16117, -0.14837,  0.01768,  0.26778, -0.95121,  0.15325, -0.03045, -0.16734, -0.98543, -1.00,  0.25854,  0.02829
1530, 315,  0.16125, -0.17841,  0.06857,  0.23583, -0.94582,  0.22318, -0.01515, -0.23321, -0.97231, -1.00,  0.20251,  0.02829
1531, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1532, 312,  0.16117, -0.14837,  0.01768,  0.26778, -0.95121,  0.15325, -0.03045, -0.16734, -0.98543, -1.00,  0.25854,  0.02829
1533, 313,  0.16931, -0.12235,  0.17211,  0.67864,  0.52975, -0.50874, -0.07918, -0.63586, -0.76773, -1.00,  0.1123,  0.02135
1534, 315,  0.16125, -0.17841,  0.06857,  0.23583, -0.94582,  0.22318, -0.01515, -0.23321, -0.97231, -1.00,  0.20251,  0.02829
1535, 310,  0.16248, -0.16978,  0.06698,  0.67378,  0.71044, -0.20322, -0.05748, -0.2238, -0.97294, -1.00,  0.20251,  0.02135
1536, 274,  0.08957, -0.16297,  0.05857, -0.1048, -0.97766,  0.18219, -0.01596, -0.18153, -0.98326, -1.00,  0.203,  0.0976
1537, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1538, 316,  0.14338, -0.17508,  0.06852, -0.15583, -0.9577,  0.24194, -0.04003, -0.23861, -0.97029, -1.00,  0.2019,  0.04105
1539, 315,  0.16125, -0.17841,  0.06857,  0.23583, -0.94582,  0.22318, -0.01515, -0.23321, -0.97231, -1.00,  0.20251,  0.02829
1540, 316,  0.14338, -0.17508,  0.06852, -0.15583, -0.9577,  0.24194, -0.04003, -0.23861, -0.97029, -1.00,  0.2019,  0.04105
1541, 309,  0.15383, -0.16365, -0.01446, -0.10597, -0.99299, -0.05231,  0.00672,  0.05189, -0.99863, -1.00,  0.25879,  0.04105
1542, 313,  0.16931, -0.12235,  0.17211,  0.67864,  0.52975, -0.50874, -0.07918, -0.63586, -0.76773, -1.00,  0.1123,  0.02135
1543, 314,  0.1666, -0.03256,  0.23141,  0.00392,  0.41785, -0.90851, -0.12073, -0.90167, -0.41522, -1.00,  0.0329,  0.01138
1544, 317,  0.18047, -0.03403,  0.23068,  0.67787,  0.23492, -0.69664, -0.06745, -0.9237, -0.37712, -1.00,  0.0329,  0.02135
1545, 317,  0.18047, -0.03403,  0.23068,  0.67787,  0.23492, -0.69664, -0.06745, -0.9237, -0.37712, -1.00,  0.0329,  0.02135
1546, 314,  0.1666, -0.03256,  0.23141,  0.00392,  0.41785, -0.90851, -0.12073, -0.90167, -0.41522, -1.00,  0.0329,  0.01138
1547, 318,  0.17124,  0.00484,  0.23048, -0.06904, -0.13784, -0.98805, -0.11563, -0.98263,  0.14516, -1.00,  0.00585,  0.01138
1548, 317,  0.18047, -0.03403,  0.23068,  0.67787,  0.23492, -0.69664, -0.06745, -0.9237, -0.37712, -1.00,  0.0329,  0.02135
1549, 318,  0.17124,  0.00484,  0.23048, -0.06904, -0.13784, -0.98805, -0.11563, -0.98263,  0.14516, -1.00,  0.00585,  0.01138
1550, 319,  0.18511,  0.0033,  0.2297,  0.60408, -0.15429, -0.78185, -0.15768, -0.98482,  0.07251, -1.00,  0.00585,  0.02135
1551, 313,  0.16931, -0.12235,  0.17211,  0.67864,  0.52975, -0.50874, -0.07918, -0.63586, -0.76773, -1.00,  0.1123,  0.02135
1552, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1553, 315,  0.16125, -0.17841,  0.06857,  0.23583, -0.94582,  0.22318, -0.01515, -0.23321, -0.97231, -1.00,  0.20251,  0.02829
1554, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1555, 316,  0.14338, -0.17508,  0.06852, -0.15583, -0.9577,  0.24194, -0.04003, -0.23861, -0.97029, -1.00,  0.2019,  0.04105
1556, 315,  0.16125, -0.17841,  0.06857,  0.23583, -0.94582,  0.22318, -0.01515, -0.23321, -0.97231, -1.00,  0.20251,  0.02829
1557, 317,  0.18047, -0.03403,  0.23068,  0.67787,  0.23492, -0.69664, -0.06745, -0.9237, -0.37712, -1.00,  0.0329,  0.02135
1558, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1559, 313,  0.16931, -0.12235,  0.17211,  0.67864,  0.52975, -0.50874, -0.07918, -0.63586, -0.76773, -1.00,  0.1123,  0.02135
1560, 321,  0.15047, -0.12689,  0.17803, -0.12979, -0.79993,  0.58589, -0.07309, -0.58156, -0.81021, -1.00,  0.11078,  0.04105
1561, 274,  0.08957, -0.16297,  0.05857, -0.1048, -0.97766,  0.18219, -0.01596, -0.18153, -0.98326, -1.00,  0.203,  0.0976
1562, 316,  0.14338, -0.17508,  0.06852, -0.15583, -0.9577,  0.24194, -0.04003, -0.23861, -0.97029, -1.00,  0.2019,  0.04105
1563, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1564, 321,  0.15047, -0.12689,  0.17803, -0.12979, -0.79993,  0.58589, -0.07309, -0.58156, -0.81021, -1.00,  0.11078,  0.04105
1565, 316,  0.14338, -0.17508,  0.06852, -0.15583, -0.9577,  0.24194, -0.04003, -0.23861, -0.97029, -1.00,  0.2019,  0.04105
1566, 321,  0.15047, -0.12689,  0.17803, -0.12979, -0.79993,  0.58589, -0.07309, -0.58156, -0.81021, -1.00,  0.11078,  0.04105
1567, 268,  0.08452, -0.11787,  0.17667, -0.14386, -0.78005,  0.60896, -0.06781, -0.60615, -0.79246, -1.00,  0.11011,  0.09857
1568, 274,  0.08957, -0.16297,  0.05857, -0.1048, -0.97766,  0.18219, -0.01596, -0.18153, -0.98326, -1.00,  0.203,  0.0976
1569, 268,  0.08452, -0.11787,  0.17667, -0.14386, -0.78005,  0.60896, -0.06781, -0.60615, -0.79246, -1.00,  0.11011,  0.09857
1570, 321,  0.15047, -0.12689,  0.17803, -0.12979, -0.79993,  0.58589, -0.07309, -0.58156, -0.81021, -1.00,  0.11078,  0.04105
1571, 269,  0.1623, -0.03212,  0.23995, -0.08374, -0.39364,  0.91544, -0.1035, -0.91026, -0.40088, -1.00,  0.03241,  0.04105
1572, 269,  0.1623, -0.03212,  0.23995, -0.08374, -0.39364,  0.91544, -0.1035, -0.91026, -0.40088, -1.00,  0.03241,  0.04105
1573, 321,  0.15047, -0.12689,  0.17803, -0.12979, -0.79993,  0.58589, -0.07309, -0.58156, -0.81021, -1.00,  0.11078,  0.04105
1574, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1575, 319,  0.18511,  0.0033,  0.2297,  0.60408, -0.15429, -0.78185, -0.15768, -0.98482,  0.07251, -1.00,  0.00585,  0.02135
1576, 322,  0.17993, -0.03414,  0.24044,  0.27313, -0.42131,  0.86481, -0.18883, -0.90498, -0.38125, -1.00,  0.0329,  0.02829
1577, 317,  0.18047, -0.03403,  0.23068,  0.67787,  0.23492, -0.69664, -0.06745, -0.9237, -0.37712, -1.00,  0.0329,  0.02135
1578, 317,  0.18047, -0.03403,  0.23068,  0.67787,  0.23492, -0.69664, -0.06745, -0.9237, -0.37712, -1.00,  0.0329,  0.02135
1579, 322,  0.17993, -0.03414,  0.24044,  0.27313, -0.42131,  0.86481, -0.18883, -0.90498, -0.38125, -1.00,  0.0329,  0.02829
1580, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1581, 269,  0.1623, -0.03212,  0.23995, -0.08374, -0.39364,  0.91544, -0.1035, -0.91026, -0.40088, -1.00,  0.03241,  0.04105
1582, 320,  0.16818, -0.12923,  0.17834,  0.25883, -0.75351,  0.60434, -0.08823, -0.64149, -0.76204, -1.00,  0.1123,  0.02829
1583, 322,  0.17993, -0.03414,  0.24044,  0.27313, -0.42131,  0.86481, -0.18883, -0.90498, -0.38125, -1.00,  0.0329,  0.02829
1584, 319,  0.18511,  0.0033,  0.2297,  0.60408, -0.15429, -0.78185, -0.15768, -0.98482,  0.07251, -1.00,  0.00585,  0.02135
1585, 323,  0.18485,  0.00486,  0.23912,  0.43078,  0.08537,  0.89841, -0.08274, -0.98759,  0.13351, -1.00,  0.00585,  0.02829
1586, 322,  0.17993, -0.03414,  0.24044,  0.27313, -0.42131,  0.86481, -0.18883, -0.90498, -0.38125, -1.00,  0.0329,  0.02829
1587, 270,  0.16725,  0.00626,  0.23786, -0.01436,  0.12864,  0.99159, -0.12906, -0.98363,  0.12574, -1.00,  0.00591,  0.04105
1588, 269,  0.1623, -0.03212,  0.23995, -0.08374, -0.39364,  0.91544, -0.1035, -0.91026, -0.40088, -1.00,  0.03241,  0.04105
1589, 322,  0.17993, -0.03414,  0.24044,  0.27313, -0.42131,  0.86481, -0.18883, -0.90498, -0.38125, -1.00,  0.0329,  0.02829
1590, 270,  0.16725,  0.00626,  0.23786, -0.01436,  0.12864,  0.99159, -0.12906, -0.98363,  0.12574, -1.00,  0.00591,  0.04105
1591, 322,  0.17993, -0.03414,  0.24044,  0.27313, -0.42131,  0.86481, -0.18883, -0.90498, -0.38125, -1.00,  0.0329,  0.02829
1592, 323,  0.18485,  0.00486,  0.23912,  0.43078,  0.08537,  0.89841, -0.08274, -0.98759,  0.13351, -1.00,  0.00585,  0.02829
1593, 324, -0.18615,  0.01047,  0.16595,  0.94839,  0.05841, -0.31168, -0.16366,  0.93202, -0.32333, -1.00,  0.41479,  0.78809
1594, 325, -0.20438, -0.02618,  0.16923,  0.52587, -0.78793,  0.32036,  0.73627,  0.23309, -0.63528, -1.00,  0.38281,  0.80566
1595, 326, -0.18907,  0.00997,  0.16097,  0.93275,  0.0152,  0.36019,  0.15394,  0.88665, -0.43607, -1.00,  0.41504,  0.79443
1596, 324, -0.18615,  0.01047,  0.16595,  0.94839,  0.05841, -0.31168, -0.16366,  0.93202, -0.32333, -1.00,  0.41479,  0.78809
1597, 327, -0.19875, -0.02451,  0.17299,  0.64016, -0.76798, -0.02,  0.56698,  0.48986, -0.66225, -1.00,  0.38232,  0.79932
1598, 325, -0.20438, -0.02618,  0.16923,  0.52587, -0.78793,  0.32036,  0.73627,  0.23309, -0.63528, -1.00,  0.38281,  0.80566
1599, 325, -0.20438, -0.02618,  0.16923,  0.52587, -0.78793,  0.32036,  0.73627,  0.23309, -0.63528, -1.00,  0.38281,  0.80566
1600, 327, -0.19875, -0.02451,  0.17299,  0.64016, -0.76798, -0.02,  0.56698,  0.48986, -0.66225, -1.00,  0.38232,  0.79932
1601, 328, -0.26868, -0.06232,  0.18748,  0.2368, -0.92821,  0.28698,  0.70987, -0.03638, -0.70339, -1.00,  0.33374,  0.84961
1602, 329, -0.16907,  0.01347,  0.17891,  0.88056,  0.01525, -0.47369, -0.17429,  0.93986, -0.29374, -1.00,  0.41504,  0.76758
1603, 327, -0.19875, -0.02451,  0.17299,  0.64016, -0.76798, -0.02,  0.56698,  0.48986, -0.66225, -1.00,  0.38232,  0.79932
1604, 324, -0.18615,  0.01047,  0.16595,  0.94839,  0.05841, -0.31168, -0.16366,  0.93202, -0.32333, -1.00,  0.41479,  0.78809
1605, 327, -0.19875, -0.02451,  0.17299,  0.64016, -0.76798, -0.02,  0.56698,  0.48986, -0.66225, -1.00,  0.38232,  0.79932
1606, 330, -0.26817, -0.06318,  0.20185,  0.12329, -0.97717,  0.17306,  0.60272, -0.06481, -0.79531, -1.00,  0.32227,  0.83984
1607, 328, -0.26868, -0.06232,  0.18748,  0.2368, -0.92821,  0.28698,  0.70987, -0.03638, -0.70339, -1.00,  0.33374,  0.84961
1608, 331, -0.33973, -0.06443,  0.20541, -0.0808, -0.91272,  0.40051,  0.53993, -0.37784, -0.75214, -1.00,  0.28784,  0.89502
1609, 328, -0.26868, -0.06232,  0.18748,  0.2368, -0.92821,  0.28698,  0.70987, -0.03638, -0.70339, -1.00,  0.33374,  0.84961
1610, 330, -0.26817, -0.06318,  0.20185,  0.12329, -0.97717,  0.17306,  0.60272, -0.06481, -0.79531, -1.00,  0.32227,  0.83984
1611, 332, -0.17447, -0.01326,  0.1915,  0.64451, -0.72058, -0.25568,  0.41155,  0.60877, -0.67825, -1.00,  0.38354,  0.76953
1612, 327, -0.19875, -0.02451,  0.17299,  0.64016, -0.76798, -0.02,  0.56698,  0.48986, -0.66225, -1.00,  0.38232,  0.79932
1613, 329, -0.16907,  0.01347,  0.17891,  0.88056,  0.01525, -0.47369, -0.17429,  0.93986, -0.29374, -1.00,  0.41504,  0.76758
1614, 332, -0.17447, -0.01326,  0.1915,  0.64451, -0.72058, -0.25568,  0.41155,  0.60877, -0.67825, -1.00,  0.38354,  0.76953
1615, 330, -0.26817, -0.06318,  0.20185,  0.12329, -0.97717,  0.17306,  0.60272, -0.06481, -0.79531, -1.00,  0.32227,  0.83984
1616, 327, -0.19875, -0.02451,  0.17299,  0.64016, -0.76798, -0.02,  0.56698,  0.48986, -0.66225, -1.00,  0.38232,  0.79932
1617, 330, -0.26817, -0.06318,  0.20185,  0.12329, -0.97717,  0.17306,  0.60272, -0.06481, -0.79531, -1.00,  0.32227,  0.83984
1618, 333, -0.34081, -0.04247,  0.23021, -0.47686, -0.63433,  0.60846,  0.40106, -0.773, -0.49155, -1.00,  0.26123,  0.88086
1619, 331, -0.33973, -0.06443,  0.20541, -0.0808, -0.91272,  0.40051,  0.53993, -0.37784, -0.75214, -1.00,  0.28784,  0.89502
1620, 333, -0.34081, -0.04247,  0.23021, -0.47686, -0.63433,  0.60846,  0.40106, -0.773, -0.49155, -1.00,  0.26123,  0.88086
1621, 334, -0.37463, -0.04631,  0.21536, -0.57394, -0.57159,  0.58641,  0.39159, -0.82049, -0.41648, -1.00,  0.25659,  0.91504
1622, 331, -0.33973, -0.06443,  0.20541, -0.0808, -0.91272,  0.40051,  0.53993, -0.37784, -0.75214, -1.00,  0.28784,  0.89502
1623, 335, -0.39598, -0.00615,  0.2175, -0.77346, -0.07845,  0.62897,  0.12582, -0.99157,  0.03105, -1.00,  0.21582,  0.92627
1624, 334, -0.37463, -0.04631,  0.21536, -0.57394, -0.57159,  0.58641,  0.39159, -0.82049, -0.41648, -1.00,  0.25659,  0.91504
1625, 333, -0.34081, -0.04247,  0.23021, -0.47686, -0.63433,  0.60846,  0.40106, -0.773, -0.49155, -1.00,  0.26123,  0.88086
1626, 336, -0.13301, -0.00698,  0.21712,  0.58216, -0.73822, -0.34076,  0.40966,  0.62833, -0.66134, -1.00,  0.38623,  0.72461
1627, 332, -0.17447, -0.01326,  0.1915,  0.64451, -0.72058, -0.25568,  0.41155,  0.60877, -0.67825, -1.00,  0.38354,  0.76953
1628, 329, -0.16907,  0.01347,  0.17891,  0.88056,  0.01525, -0.47369, -0.17429,  0.93986, -0.29374, -1.00,  0.41504,  0.76758
1629, 336, -0.13301, -0.00698,  0.21712,  0.58216, -0.73822, -0.34076,  0.40966,  0.62833, -0.66134, -1.00,  0.38623,  0.72461
1630, 329, -0.16907,  0.01347,  0.17891,  0.88056,  0.01525, -0.47369, -0.17429,  0.93986, -0.29374, -1.00,  0.41504,  0.76758
1631, 337, -0.12575,  0.01939,  0.20599,  0.821, -0.00854, -0.57086, -0.14045,  0.96614, -0.21645, -1.00,  0.41504,  0.72266
1632, 338, -0.09009,  0.02319,  0.23152,  0.80382,  0.02897, -0.59417, -0.15043,  0.97625, -0.15592, -1.00,  0.41504,  0.68262
1633, 336, -0.13301, -0.00698,  0.21712,  0.58216, -0.73822, -0.34076,  0.40966,  0.62833, -0.66134, -1.00,  0.38623,  0.72461
1634, 337, -0.12575,  0.01939,  0.20599,  0.821, -0.00854, -0.57086, -0.14045,  0.96614, -0.21645, -1.00,  0.41504,  0.72266
1635, 332, -0.17447, -0.01326,  0.1915,  0.64451, -0.72058, -0.25568,  0.41155,  0.60877, -0.67825, -1.00,  0.38354,  0.76953
1636, 339, -0.23835, -0.05657,  0.22472,  0.13691, -0.98352,  0.11805,  0.55415, -0.02274, -0.83211, -1.00,  0.31885,  0.80469
1637, 330, -0.26817, -0.06318,  0.20185,  0.12329, -0.97717,  0.17306,  0.60272, -0.06481, -0.79531, -1.00,  0.32227,  0.83984
1638, 339, -0.23835, -0.05657,  0.22472,  0.13691, -0.98352,  0.11805,  0.55415, -0.02274, -0.83211, -1.00,  0.31885,  0.80469
1639, 333, -0.34081, -0.04247,  0.23021, -0.47686, -0.63433,  0.60846,  0.40106, -0.773, -0.49155, -1.00,  0.26123,  0.88086
1640, 330, -0.26817, -0.06318,  0.20185,  0.12329, -0.97717,  0.17306,  0.60272, -0.06481, -0.79531, -1.00,  0.32227,  0.83984
1641, 339, -0.23835, -0.05657,  0.22472,  0.13691, -0.98352,  0.11805,  0.55415, -0.02274, -0.83211, -1.00,  0.31885,  0.80469
1642, 332, -0.17447, -0.01326,  0.1915,  0.64451, -0.72058, -0.25568,  0.41155,  0.60877, -0.67825, -1.00,  0.38354,  0.76953
1643, 336, -0.13301, -0.00698,  0.21712,  0.58216, -0.73822, -0.34076,  0.40966,  0.62833, -0.66134, -1.00,  0.38623,  0.72461
1644, 335, -0.39598, -0.00615,  0.2175, -0.77346, -0.07845,  0.62897,  0.12582, -0.99157,  0.03105, -1.00,  0.21582,  0.92627
1645, 333, -0.34081, -0.04247,  0.23021, -0.47686, -0.63433,  0.60846,  0.40106, -0.773, -0.49155, -1.00,  0.26123,  0.88086
1646, 340, -0.37021, -0.00222,  0.24011, -0.72903, -0.17382,  0.66204,  0.18605, -0.98112, -0.05271, -1.00,  0.21582,  0.89453
1647, 339, -0.23835, -0.05657,  0.22472,  0.13691, -0.98352,  0.11805,  0.55415, -0.02274, -0.83211, -1.00,  0.31885,  0.80469
1648, 341, -0.29715, -0.0343,  0.257, -0.49813, -0.69327,  0.52082,  0.41827, -0.71825, -0.55603, -1.00,  0.25854,  0.83301
1649, 333, -0.34081, -0.04247,  0.23021, -0.47686, -0.63433,  0.60846,  0.40106, -0.773, -0.49155, -1.00,  0.26123,  0.88086
