VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
5817, 1257,  1.33735,  0.49925,  2.63905, -0.1735,  0.6134,  0.48336,  0.7618,  0.9083,  0.7618,  0.9083
5818, 1255,  1.36325,  0.39303,  2.74744, -0.25846,  0.23234,  0.72056,  0.7716,  0.9104,  0.7716,  0.9104
5819, 1272,  1.98577,  0.42254,  2.87316, -0.13173,  0.38223,  0.69033,  0.7857,  0.872,  0.7857,  0.872
5820, 1255,  1.36325,  0.39303,  2.74744, -0.25846,  0.23234,  0.72056,  0.7716,  0.9104,  0.7716,  0.9104
5821, 1258,  2.02041,  0.28487,  2.89883, -0.01599, -0.06636,  0.79708,  0.7937,  0.876,  0.7937,  0.876
5822, 1272,  1.98577,  0.42254,  2.87316, -0.13173,  0.38223,  0.69033,  0.7857,  0.872,  0.7857,  0.872
5823, 1266,  1.96741,  0.56879,  2.67801, -0.12079,  0.7902, -0.03156,  0.7714,  0.8643,  0.7714,  0.8643
5824, 1271,  1.9585,  0.53382,  2.76677, -0.17015,  0.6208,  0.47503,  0.7766,  0.868,  0.7766,  0.868
5825, 1273,  2.57853,  0.72696,  2.787, -0.1407,  0.59239,  0.51892,  0.7921,  0.8264,  0.7921,  0.8264
5826, 1266,  1.96741,  0.56879,  2.67801, -0.12079,  0.7902, -0.03156,  0.7714,  0.8643,  0.7714,  0.8643
5827, 1273,  2.57853,  0.72696,  2.787, -0.1407,  0.59239,  0.51892,  0.7921,  0.8264,  0.7921,  0.8264
5828, 1269,  2.58745,  0.76192,  2.69821, -0.27807,  0.74996,  0.01526,  0.7888,  0.8215,  0.7888,  0.8215
5829, 1272,  1.98577,  0.42254,  2.87316, -0.13173,  0.38223,  0.69033,  0.7857,  0.872,  0.7857,  0.872
5830, 1273,  2.57853,  0.72696,  2.787, -0.1407,  0.59239,  0.51892,  0.7921,  0.8264,  0.7921,  0.8264
5831, 1271,  1.9585,  0.53382,  2.76677, -0.17015,  0.6208,  0.47503,  0.7766,  0.868,  0.7766,  0.868
5832, 1269,  2.58745,  0.76192,  2.69821, -0.27807,  0.74996,  0.01526,  0.7888,  0.8215,  0.7888,  0.8215
5833, 1274,  3.17169,  1.00953,  2.50576, -0.19364,  0.7585,  0.16487,  0.8123,  0.7806,  0.8123,  0.7806
5834, 1270,  3.11364,  0.96094,  2.41729, -0.33501,  0.72546, -0.03832,  0.806,  0.7779,  0.806,  0.7779
5835, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5836, 1269,  2.58745,  0.76192,  2.69821, -0.27807,  0.74996,  0.01526,  0.7888,  0.8215,  0.7888,  0.8215
5837, 1273,  2.57853,  0.72696,  2.787, -0.1407,  0.59239,  0.51892,  0.7921,  0.8264,  0.7921,  0.8264
5838, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5839, 1274,  3.17169,  1.00953,  2.50576, -0.19364,  0.7585,  0.16487,  0.8123,  0.7806,  0.8123,  0.7806
5840, 1269,  2.58745,  0.76192,  2.69821, -0.27807,  0.74996,  0.01526,  0.7888,  0.8215,  0.7888,  0.8215
5841, 1272,  1.98577,  0.42254,  2.87316, -0.13173,  0.38223,  0.69033,  0.7857,  0.872,  0.7857,  0.872
5842, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
5843, 1273,  2.57853,  0.72696,  2.787, -0.1407,  0.59239,  0.51892,  0.7921,  0.8264,  0.7921,  0.8264
5844, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
5845, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5846, 1273,  2.57853,  0.72696,  2.787, -0.1407,  0.59239,  0.51892,  0.7921,  0.8264,  0.7921,  0.8264
5847, 1272,  1.98577,  0.42254,  2.87316, -0.13173,  0.38223,  0.69033,  0.7857,  0.872,  0.7857,  0.872
5848, 1258,  2.02041,  0.28487,  2.89883, -0.01599, -0.06636,  0.79708,  0.7937,  0.876,  0.7937,  0.876
5849, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
5850, 2059,  2.61861,  2.9128,  1.70301,  0.45821, -0.0465,  0.65413,  0.1751,  0.7019,  0.1751,  0.7019
5851, 2060,  2.89198,  2.64788,  1.47487,  0.26086, -0.3464,  0.67228,  0.1469,  0.6713,  0.1469,  0.6713
5852, 2062,  2.8927,  2.88646,  1.54075,  0.38128,  0.03261,  0.70254,  0.1445,  0.6917,  0.1445,  0.6917
5853, 1277,  3.55704,  1.17848,  2.10214, -0.16442,  0.77292,  0.12474,  0.838,  0.7477,  0.838,  0.7477
5854, 1270,  3.11364,  0.96094,  2.41729, -0.33501,  0.72546, -0.03832,  0.806,  0.7779,  0.806,  0.7779
5855, 1274,  3.17169,  1.00953,  2.50576, -0.19364,  0.7585,  0.16487,  0.8123,  0.7806,  0.8123,  0.7806
5856, 1277,  3.55704,  1.17848,  2.10214, -0.16442,  0.77292,  0.12474,  0.838,  0.7477,  0.838,  0.7477
5857, 1278,  3.46674,  1.13516,  2.08013, -0.22331,  0.76311,  0.08829,  0.8313,  0.7466,  0.8313,  0.7466
5858, 1270,  3.11364,  0.96094,  2.41729, -0.33501,  0.72546, -0.03832,  0.806,  0.7779,  0.806,  0.7779
5859, 1278,  3.46674,  1.13516,  2.08013, -0.22331,  0.76311,  0.08829,  0.8313,  0.7466,  0.8313,  0.7466
5860, 1277,  3.55704,  1.17848,  2.10214, -0.16442,  0.77292,  0.12474,  0.838,  0.7477,  0.838,  0.7477
5861, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5862, 1278,  3.46674,  1.13516,  2.08013, -0.22331,  0.76311,  0.08829,  0.8313,  0.7466,  0.8313,  0.7466
5863, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5864, 1280,  3.72613,  1.2248,  1.6406, -0.19579,  0.75872,  0.16126,  0.8567,  0.7174,  0.8567,  0.7174
5865, 1281,  3.85209,  1.42705,  1.18444, -0.35742,  0.70914,  0.0968,  0.8805,  0.6879,  0.8805,  0.6879
5866, 1280,  3.72613,  1.2248,  1.6406, -0.19579,  0.75872,  0.16126,  0.8567,  0.7174,  0.8567,  0.7174
5867, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5868, 1274,  3.17169,  1.00953,  2.50576, -0.19364,  0.7585,  0.16487,  0.8123,  0.7806,  0.8123,  0.7806
5869, 1282,  3.62074,  1.13246,  2.1832,  0.24454,  0.63073,  0.42705,  0.842,  0.7531,  0.842,  0.7531
5870, 1277,  3.55704,  1.17848,  2.10214, -0.16442,  0.77292,  0.12474,  0.838,  0.7477,  0.838,  0.7477
5871, 1274,  3.17169,  1.00953,  2.50576, -0.19364,  0.7585,  0.16487,  0.8123,  0.7806,  0.8123,  0.7806
5872, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5873, 1282,  3.62074,  1.13246,  2.1832,  0.24454,  0.63073,  0.42705,  0.842,  0.7531,  0.842,  0.7531
5874, 1282,  3.62074,  1.13246,  2.1832,  0.24454,  0.63073,  0.42705,  0.842,  0.7531,  0.842,  0.7531
5875, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5876, 1277,  3.55704,  1.17848,  2.10214, -0.16442,  0.77292,  0.12474,  0.838,  0.7477,  0.838,  0.7477
5877, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
5878, 1283,  3.24673,  0.82768,  2.66655,  0.37242,  0.1334,  0.69535,  0.8207,  0.7918,  0.8207,  0.7918
5879, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5880, 2034,  2.25184,  3.07029,  1.91238,  0.33982,  0.44877,  0.56844,  0.2127,  0.7215,  0.2127,  0.7215
5881, 2059,  2.61861,  2.9128,  1.70301,  0.45821, -0.0465,  0.65413,  0.1751,  0.7019,  0.1751,  0.7019
5882, 2062,  2.8927,  2.88646,  1.54075,  0.38128,  0.03261,  0.70254,  0.1445,  0.6917,  0.1445,  0.6917
5883, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5884, 1284,  3.69098,  0.96149,  2.27048,  0.4313,  0.37277,  0.56127,  0.8484,  0.7635,  0.8484,  0.7635
5885, 1282,  3.62074,  1.13246,  2.1832,  0.24454,  0.63073,  0.42705,  0.842,  0.7531,  0.842,  0.7531
5886, 1275,  3.2138,  0.97349,  2.57673,  0.12949,  0.54741,  0.56884,  0.8155,  0.7837,  0.8155,  0.7837
5887, 1283,  3.24673,  0.82768,  2.66655,  0.37242,  0.1334,  0.69535,  0.8207,  0.7918,  0.8207,  0.7918
5888, 1284,  3.69098,  0.96149,  2.27048,  0.4313,  0.37277,  0.56127,  0.8484,  0.7635,  0.8484,  0.7635
5889, 1285,  2.67981,  0.2239,  2.80533,  0.16135, -0.23425,  0.74773,  0.8186,  0.845,  0.8186,  0.845
5890, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
5891, 1258,  2.02041,  0.28487,  2.89883, -0.01599, -0.06636,  0.79708,  0.7937,  0.876,  0.7937,  0.876
5892, 1285,  2.67981,  0.2239,  2.80533,  0.16135, -0.23425,  0.74773,  0.8186,  0.845,  0.8186,  0.845
5893, 1258,  2.02041,  0.28487,  2.89883, -0.01599, -0.06636,  0.79708,  0.7937,  0.876,  0.7937,  0.876
5894, 1253,  2.06606,  0.07542,  2.83657, -0.00668, -0.43737,  0.66982,  0.8062,  0.8821,  0.8062,  0.8821
5895, 1281,  3.85209,  1.42705,  1.18444, -0.35742,  0.70914,  0.0968,  0.8805,  0.6879,  0.8805,  0.6879
5896, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5897, 1286,  4.02721,  1.55589,  1.11636, -0.2849,  0.74428,  0.06987,  0.8955,  0.6888,  0.8955,  0.6888
5898, 576,  4.03064,  1.47129,  0.33461, -0.40509,  0.67389, -0.14755,  0.9221,  0.6455,  0.9221,  0.6455
5899, 1281,  3.85209,  1.42705,  1.18444, -0.35742,  0.70914,  0.0968,  0.8805,  0.6879,  0.8805,  0.6879
5900, 1286,  4.02721,  1.55589,  1.11636, -0.2849,  0.74428,  0.06987,  0.8955,  0.6888,  0.8955,  0.6888
5901, 576,  4.03064,  1.47129,  0.33461, -0.40509,  0.67389, -0.14755,  0.9221,  0.6455,  0.9221,  0.6455
5902, 1286,  4.02721,  1.55589,  1.11636, -0.2849,  0.74428,  0.06987,  0.8955,  0.6888,  0.8955,  0.6888
5903, 577,  4.19908,  1.57623,  0.33059, -0.15054,  0.7725, -0.14345,  0.9343,  0.6519,  0.9343,  0.6519
5904, 1287,  4.27776,  1.57922,  1.07234,  0.16246,  0.75401,  0.21232,  0.9121,  0.6923,  0.9121,  0.6923
5905, 577,  4.19908,  1.57623,  0.33059, -0.15054,  0.7725, -0.14345,  0.9343,  0.6519,  0.9343,  0.6519
5906, 1286,  4.02721,  1.55589,  1.11636, -0.2849,  0.74428,  0.06987,  0.8955,  0.6888,  0.8955,  0.6888
5907, 1287,  4.27776,  1.57922,  1.07234,  0.16246,  0.75401,  0.21232,  0.9121,  0.6923,  0.9121,  0.6923
5908, 1286,  4.02721,  1.55589,  1.11636, -0.2849,  0.74428,  0.06987,  0.8955,  0.6888,  0.8955,  0.6888
5909, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5910, 1287,  4.27776,  1.57922,  1.07234,  0.16246,  0.75401,  0.21232,  0.9121,  0.6923,  0.9121,  0.6923
5911, 579,  4.44295,  1.57571,  0.35064,  0.38102,  0.698, -0.08729,  0.9496,  0.6618,  0.9496,  0.6618
5912, 577,  4.19908,  1.57623,  0.33059, -0.15054,  0.7725, -0.14345,  0.9343,  0.6519,  0.9343,  0.6519
5913, 579,  4.44295,  1.57571,  0.35064,  0.38102,  0.698, -0.08729,  0.9496,  0.6618,  0.9496,  0.6618
5914, 1287,  4.27776,  1.57922,  1.07234,  0.16246,  0.75401,  0.21232,  0.9121,  0.6923,  0.9121,  0.6923
5915, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5916, 579,  4.44295,  1.57571,  0.35064,  0.38102,  0.698, -0.08729,  0.9496,  0.6618,  0.9496,  0.6618
5917, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5918, 581,  4.6846,  1.36079,  0.4069,  0.69024,  0.40426, -0.01212,  0.9663,  0.6805,  0.9663,  0.6805
5919, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5920, 582,  4.75986,  1.0375,  0.46794,  0.79741,  0.01178,  0.06327,  0.9782,  0.7045,  0.9782,  0.7045
5921, 581,  4.6846,  1.36079,  0.4069,  0.69024,  0.40426, -0.01212,  0.9663,  0.6805,  0.9663,  0.6805
5922, 1287,  4.27776,  1.57922,  1.07234,  0.16246,  0.75401,  0.21232,  0.9121,  0.6923,  0.9121,  0.6923
5923, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5924, 1289,  4.02873,  1.27154,  1.68782,  0.25802,  0.62952,  0.42088,  0.8771,  0.7257,  0.8771,  0.7257
5925, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5926, 1287,  4.27776,  1.57922,  1.07234,  0.16246,  0.75401,  0.21232,  0.9121,  0.6923,  0.9121,  0.6923
5927, 1289,  4.02873,  1.27154,  1.68782,  0.25802,  0.62952,  0.42088,  0.8771,  0.7257,  0.8771,  0.7257
5928, 1282,  3.62074,  1.13246,  2.1832,  0.24454,  0.63073,  0.42705,  0.842,  0.7531,  0.842,  0.7531
5929, 1289,  4.02873,  1.27154,  1.68782,  0.25802,  0.62952,  0.42088,  0.8771,  0.7257,  0.8771,  0.7257
5930, 1279,  3.8468,  1.28805,  1.65494, -0.14151,  0.75038,  0.23856,  0.8656,  0.7202,  0.8656,  0.7202
5931, 1284,  3.69098,  0.96149,  2.27048,  0.4313,  0.37277,  0.56127,  0.8484,  0.7635,  0.8484,  0.7635
5932, 1289,  4.02873,  1.27154,  1.68782,  0.25802,  0.62952,  0.42088,  0.8771,  0.7257,  0.8771,  0.7257
5933, 1282,  3.62074,  1.13246,  2.1832,  0.24454,  0.63073,  0.42705,  0.842,  0.7531,  0.842,  0.7531
5934, 1284,  3.69098,  0.96149,  2.27048,  0.4313,  0.37277,  0.56127,  0.8484,  0.7635,  0.8484,  0.7635
5935, 1290,  4.21094,  1.13639,  1.74976,  0.45705,  0.4047,  0.51703,  0.8887,  0.7356,  0.8887,  0.7356
5936, 1289,  4.02873,  1.27154,  1.68782,  0.25802,  0.62952,  0.42088,  0.8771,  0.7257,  0.8771,  0.7257
5937, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5938, 1289,  4.02873,  1.27154,  1.68782,  0.25802,  0.62952,  0.42088,  0.8771,  0.7257,  0.8771,  0.7257
5939, 1290,  4.21094,  1.13639,  1.74976,  0.45705,  0.4047,  0.51703,  0.8887,  0.7356,  0.8887,  0.7356
5940, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5941, 1291,  4.60339,  1.1147,  1.15887,  0.74911, -0.11969,  0.25397,  0.9352,  0.7213,  0.9352,  0.7213
5942, 582,  4.75986,  1.0375,  0.46794,  0.79741,  0.01178,  0.06327,  0.9782,  0.7045,  0.9782,  0.7045
5943, 1291,  4.60339,  1.1147,  1.15887,  0.74911, -0.11969,  0.25397,  0.9352,  0.7213,  0.9352,  0.7213
5944, 586,  4.6128,  0.75621,  0.50365,  0.62917, -0.47607,  0.13231,  0.9836,  0.7297,  0.9836,  0.7297
5945, 582,  4.75986,  1.0375,  0.46794,  0.79741,  0.01178,  0.06327,  0.9782,  0.7045,  0.9782,  0.7045
5946, 1292,  3.70919,  0.75643,  2.30302,  0.52042,  0.0611,  0.60451,  0.8547,  0.7742,  0.8547,  0.7742
5947, 1290,  4.21094,  1.13639,  1.74976,  0.45705,  0.4047,  0.51703,  0.8887,  0.7356,  0.8887,  0.7356
5948, 1284,  3.69098,  0.96149,  2.27048,  0.4313,  0.37277,  0.56127,  0.8484,  0.7635,  0.8484,  0.7635
5949, 1292,  3.70919,  0.75643,  2.30302,  0.52042,  0.0611,  0.60451,  0.8547,  0.7742,  0.8547,  0.7742
5950, 1284,  3.69098,  0.96149,  2.27048,  0.4313,  0.37277,  0.56127,  0.8484,  0.7635,  0.8484,  0.7635
5951, 1283,  3.24673,  0.82768,  2.66655,  0.37242,  0.1334,  0.69535,  0.8207,  0.7918,  0.8207,  0.7918
5952, 1293,  4.26577,  0.88669,  1.82944,  0.6299,  0.08928,  0.48503,  0.8947,  0.7501,  0.8947,  0.7501
5953, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5954, 1290,  4.21094,  1.13639,  1.74976,  0.45705,  0.4047,  0.51703,  0.8887,  0.7356,  0.8887,  0.7356
5955, 1293,  4.26577,  0.88669,  1.82944,  0.6299,  0.08928,  0.48503,  0.8947,  0.7501,  0.8947,  0.7501
5956, 1291,  4.60339,  1.1147,  1.15887,  0.74911, -0.11969,  0.25397,  0.9352,  0.7213,  0.9352,  0.7213
5957, 1288,  4.52481,  1.40454,  1.10921,  0.59644,  0.45512,  0.27771,  0.9264,  0.7047,  0.9264,  0.7047
5958, 1292,  3.70919,  0.75643,  2.30302,  0.52042,  0.0611,  0.60451,  0.8547,  0.7742,  0.8547,  0.7742
5959, 1293,  4.26577,  0.88669,  1.82944,  0.6299,  0.08928,  0.48503,  0.8947,  0.7501,  0.8947,  0.7501
5960, 1290,  4.21094,  1.13639,  1.74976,  0.45705,  0.4047,  0.51703,  0.8887,  0.7356,  0.8887,  0.7356
5961, 1291,  4.60339,  1.1147,  1.15887,  0.74911, -0.11969,  0.25397,  0.9352,  0.7213,  0.9352,  0.7213
5962, 1293,  4.26577,  0.88669,  1.82944,  0.6299,  0.08928,  0.48503,  0.8947,  0.7501,  0.8947,  0.7501
5963, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
5964, 1292,  3.70919,  0.75643,  2.30302,  0.52042,  0.0611,  0.60451,  0.8547,  0.7742,  0.8547,  0.7742
5965, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
5966, 1293,  4.26577,  0.88669,  1.82944,  0.6299,  0.08928,  0.48503,  0.8947,  0.7501,  0.8947,  0.7501
5967, 1291,  4.60339,  1.1147,  1.15887,  0.74911, -0.11969,  0.25397,  0.9352,  0.7213,  0.9352,  0.7213
5968, 1295,  4.45766,  0.81942,  1.19907,  0.64673, -0.44167,  0.16328,  0.9385,  0.7425,  0.9385,  0.7425
5969, 586,  4.6128,  0.75621,  0.50365,  0.62917, -0.47607,  0.13231,  0.9836,  0.7297,  0.9836,  0.7297
5970, 1291,  4.60339,  1.1147,  1.15887,  0.74911, -0.11969,  0.25397,  0.9352,  0.7213,  0.9352,  0.7213
5971, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
5972, 1295,  4.45766,  0.81942,  1.19907,  0.64673, -0.44167,  0.16328,  0.9385,  0.7425,  0.9385,  0.7425
5973, 1296,  4.24525,  0.61477,  1.22257,  0.24759, -0.7607,  0.00604,  0.9389,  0.7628,  0.9389,  0.7628
5974, 586,  4.6128,  0.75621,  0.50365,  0.62917, -0.47607,  0.13231,  0.9836,  0.7297,  0.9836,  0.7297
5975, 1295,  4.45766,  0.81942,  1.19907,  0.64673, -0.44167,  0.16328,  0.9385,  0.7425,  0.9385,  0.7425
5976, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
5977, 1296,  4.24525,  0.61477,  1.22257,  0.24759, -0.7607,  0.00604,  0.9389,  0.7628,  0.9389,  0.7628
5978, 1295,  4.45766,  0.81942,  1.19907,  0.64673, -0.44167,  0.16328,  0.9385,  0.7425,  0.9385,  0.7425
5979, 1296,  4.24525,  0.61477,  1.22257,  0.24759, -0.7607,  0.00604,  0.9389,  0.7628,  0.9389,  0.7628
5980, 591,  4.35986,  0.37708, -0.1777,  0.22493, -0.7137,  0.28291,  0.9389,  0.7628,  0.9389,  0.7628
5981, 586,  4.6128,  0.75621,  0.50365,  0.62917, -0.47607,  0.13231,  0.9836,  0.7297,  0.9836,  0.7297
5982, 591,  4.35986,  0.37708, -0.1777,  0.22493, -0.7137,  0.28291,  0.9389,  0.7628,  0.9389,  0.7628
5983, 1296,  4.24525,  0.61477,  1.22257,  0.24759, -0.7607,  0.00604,  0.9389,  0.7628,  0.9389,  0.7628
5984, 599,  3.92016,  0.55043,  0.48188,  0.20963, -0.75815,  0.14585,  0.9856,  0.7902,  0.9856,  0.7902
5985, 2060,  2.89198,  2.64788,  1.47487,  0.26086, -0.3464,  0.67228,  0.1469,  0.6713,  0.1469,  0.6713
5986, 2058,  2.52504,  2.50381,  1.48626,  0.30933, -0.46834,  0.57006,  0.1791,  0.6647,  0.1791,  0.6647
5987, 2061,  2.81517,  2.40693,  1.3291,  0.08202, -0.33778,  0.72054,  0.1548,  0.6491,  0.1548,  0.6491
5988, 2059,  2.61861,  2.9128,  1.70301,  0.45821, -0.0465,  0.65413,  0.1751,  0.7019,  0.1751,  0.7019
5989, 2057,  2.44904,  2.72198,  1.7685,  0.45901, -0.36662,  0.54304,  0.197,  0.6882,  0.197,  0.6882
5990, 2060,  2.89198,  2.64788,  1.47487,  0.26086, -0.3464,  0.67228,  0.1469,  0.6713,  0.1469,  0.6713
5991, 1292,  3.70919,  0.75643,  2.30302,  0.52042,  0.0611,  0.60451,  0.8547,  0.7742,  0.8547,  0.7742
5992, 1297,  3.71161,  0.5147,  2.29329,  0.5521, -0.21238,  0.53859,  0.8629,  0.7865,  0.8629,  0.7865
5993, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
5994, 1283,  3.24673,  0.82768,  2.66655,  0.37242,  0.1334,  0.69535,  0.8207,  0.7918,  0.8207,  0.7918
5995, 1297,  3.71161,  0.5147,  2.29329,  0.5521, -0.21238,  0.53859,  0.8629,  0.7865,  0.8629,  0.7865
5996, 1292,  3.70919,  0.75643,  2.30302,  0.52042,  0.0611,  0.60451,  0.8547,  0.7742,  0.8547,  0.7742
5997, 1298,  3.2731,  0.37345,  2.67234,  0.34692, -0.17421,  0.6995,  0.8371,  0.8118,  0.8371,  0.8118
5998, 1283,  3.24673,  0.82768,  2.66655,  0.37242,  0.1334,  0.69535,  0.8207,  0.7918,  0.8207,  0.7918
5999, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
6000, 1283,  3.24673,  0.82768,  2.66655,  0.37242,  0.1334,  0.69535,  0.8207,  0.7918,  0.8207,  0.7918
6001, 1298,  3.2731,  0.37345,  2.67234,  0.34692, -0.17421,  0.6995,  0.8371,  0.8118,  0.8371,  0.8118
6002, 1297,  3.71161,  0.5147,  2.29329,  0.5521, -0.21238,  0.53859,  0.8629,  0.7865,  0.8629,  0.7865
6003, 1298,  3.2731,  0.37345,  2.67234,  0.34692, -0.17421,  0.6995,  0.8371,  0.8118,  0.8371,  0.8118
6004, 1276,  2.60313,  0.61506,  2.85781,  0.11973,  0.09985,  0.78466,  0.798,  0.8317,  0.798,  0.8317
6005, 1285,  2.67981,  0.2239,  2.80533,  0.16135, -0.23425,  0.74773,  0.8186,  0.845,  0.8186,  0.845
6006, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
6007, 1299,  4.05197,  0.47619,  1.71084,  0.47054, -0.62501,  0.16717,  0.9061,  0.7765,  0.9061,  0.7765
6008, 1296,  4.24525,  0.61477,  1.22257,  0.24759, -0.7607,  0.00604,  0.9389,  0.7628,  0.9389,  0.7628
6009, 1299,  4.05197,  0.47619,  1.71084,  0.47054, -0.62501,  0.16717,  0.9061,  0.7765,  0.9061,  0.7765
6010, 1294,  4.19054,  0.62438,  1.82307,  0.63222, -0.36721,  0.32474,  0.8994,  0.765,  0.8994,  0.765
6011, 1297,  3.71161,  0.5147,  2.29329,  0.5521, -0.21238,  0.53859,  0.8629,  0.7865,  0.8629,  0.7865
6012, 2060,  2.89198,  2.64788,  1.47487,  0.26086, -0.3464,  0.67228,  0.1469,  0.6713,  0.1469,  0.6713
6013, 2057,  2.44904,  2.72198,  1.7685,  0.45901, -0.36662,  0.54304,  0.197,  0.6882,  0.197,  0.6882
6014, 2058,  2.52504,  2.50381,  1.48626,  0.30933, -0.46834,  0.57006,  0.1791,  0.6647,  0.1791,  0.6647
6015, 2057,  2.44904,  2.72198,  1.7685,  0.45901, -0.36662,  0.54304,  0.197,  0.6882,  0.197,  0.6882
6016, 2059,  2.61861,  2.9128,  1.70301,  0.45821, -0.0465,  0.65413,  0.1751,  0.7019,  0.1751,  0.7019
6017, 2042,  2.2575,  2.80736,  2.01052,  0.59576,  0.16051,  0.50923,  0.2258,  0.6952,  0.2258,  0.6952
6018, 1300,  2.72723,  0.05121,  2.65403,  0.21066, -0.76721,  0.08371,  0.8321,  0.85,  0.8321,  0.85
6019, 1298,  3.2731,  0.37345,  2.67234,  0.34692, -0.17421,  0.6995,  0.8371,  0.8118,  0.8371,  0.8118
6020, 1285,  2.67981,  0.2239,  2.80533,  0.16135, -0.23425,  0.74773,  0.8186,  0.845,  0.8186,  0.845
6021, 1300,  2.72723,  0.05121,  2.65403,  0.21066, -0.76721,  0.08371,  0.8321,  0.85,  0.8321,  0.85
6022, 1285,  2.67981,  0.2239,  2.80533,  0.16135, -0.23425,  0.74773,  0.8186,  0.845,  0.8186,  0.845
6023, 1253,  2.06606,  0.07542,  2.83657, -0.00668, -0.43737,  0.66982,  0.8062,  0.8821,  0.8062,  0.8821
6024, 1299,  4.05197,  0.47619,  1.71084,  0.47054, -0.62501,  0.16717,  0.9061,  0.7765,  0.9061,  0.7765
6025, 1297,  3.71161,  0.5147,  2.29329,  0.5521, -0.21238,  0.53859,  0.8629,  0.7865,  0.8629,  0.7865
